id_rumah_sakit,root_cause_primary,root_cause_secondary,root_cause_multilabel,root_cause_strength,root_cause_confidence_gap,cause_score_it_capability,cause_score_infrastructure,cause_score_adoption,cause_score_investment_conversion,cause_score_capacity,cause_score_integration
RS0234,Kesenjangan Infrastruktur,Kesenjangan Adopsi,Kesenjangan Infrastruktur; Kesenjangan Adopsi,0.9797297297297297,0.25,0.3648648648648649,0.9797297297297297,0.7297297297297297,0.6081081081081081,0.4189189189189189,0.0
RS0235,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur; Kesenjangan Adopsi; Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif,0.9734513274336283,0.0,0.9734513274336283,0.9734513274336283,0.9380530973451328,0.7168141592920354,0.8097345132743363,0.5
RS0236,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9589041095890412,0.06849315068493156,0.9589041095890412,0.6164383561643836,0.8904109589041096,0.0,0.636986301369863,0.0
RS0237,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi; Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT,0.9557522123893806,0.017699115044247815,0.8938053097345133,0.911504424778761,0.9380530973451328,0.9557522123893806,0.3938053097345133,0.0
RS0238,Tidak ada bottleneck dominan,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,0.7123287671232876,0.013698630136986245,0.36986301369863017,0.6712328767123288,0.7123287671232876,0.6986301369863014,0.5,0.0
RS0239,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.8672566371681416,0.23893805309734517,0.36283185840707965,0.6283185840707964,0.38053097345132747,0.8672566371681416,0.30530973451327437,0.0
RS0240,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.8287671232876712,0.06849315068493145,0.8287671232876712,0.5273972602739726,0.7602739726027398,0.0,0.6267123287671232,0.0
RS0241,Kesenjangan Infrastruktur,Kesenjangan Adopsi,Kesenjangan Infrastruktur; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Kapabilitas IT; Tekanan Kapasitas,0.9734513274336283,0.03539823008849552,0.8141592920353982,0.9734513274336283,0.9380530973451328,0.9203539823008849,0.7013274336283186,0.0
RS0242,Kesenjangan Integrasi,Gap Konversi Investasi — indikator relatif,Kesenjangan Integrasi; Gap Konversi Investasi — indikator relatif,1.0,0.29729729729729737,0.14864864864864868,0.20270270270270274,0.6081081081081081,0.7027027027027026,0.5472972972972974,1.0
RS0243,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9315068493150684,0.02739726027397249,0.904109589041096,0.9315068493150684,0.8767123287671232,0.0,0.6164383561643836,0.5
RS0244,Tidak ada bottleneck dominan,,Kesenjangan Kapabilitas IT,0.6506849315068493,0.006849315068493067,0.6506849315068493,0.34246575342465757,0.6438356164383562,0.0,0.547945205479452,0.0
RS0245,Kesenjangan Adopsi,Tekanan Kapasitas,Kesenjangan Adopsi; Tekanan Kapasitas; Kesenjangan Kapabilitas IT; Gap Konversi Investasi — indikator relatif,0.9452054794520548,0.027397260273972712,0.8082191780821918,0.4246575342465754,0.9452054794520548,0.6575342465753424,0.9178082191780821,0.0
RS0246,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9380530973451328,0.10619469026548678,0.9380530973451328,0.6371681415929203,0.831858407079646,0.6460176991150443,0.6371681415929203,0.0
RS0247,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,0.863013698630137,0.013698630136986245,0.547945205479452,0.7671232876712328,0.863013698630137,0.8493150684931507,0.4657534246575342,0.0
RS0248,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.5810810810810811,0.04054054054054057,0.3851351351351351,0.33783783783783783,0.5810810810810811,0.0,0.5405405405405406,0.0
RS0249,Kesenjangan Adopsi,Kesenjangan Infrastruktur,Kesenjangan Adopsi; Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT; Tekanan Kapasitas,0.9380530973451328,0.04424778761061943,0.8584070796460177,0.8938053097345133,0.9380530973451328,0.584070796460177,0.7787610619469026,0.0
RS0250,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.9527027027027027,0.18243243243243246,0.9527027027027027,0.5405405405405406,0.7702702702702703,0.6351351351351351,0.5540540540540541,0.0
RS0251,Kesenjangan Integrasi,Kesenjangan Adopsi,Kesenjangan Integrasi; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,1.0,0.06194690265486724,0.11946902654867253,0.9203539823008849,0.9380530973451328,0.9292035398230089,0.48230088495575224,1.0
RS0252,Kesenjangan Kapabilitas IT,,Kesenjangan Kapabilitas IT,0.7654867256637168,0.38053097345132736,0.7654867256637168,0.030973451327433676,0.2566371681415929,0.0,0.3849557522123894,0.0
RS0253,Kesenjangan Adopsi,Kesenjangan Infrastruktur,Kesenjangan Adopsi; Kesenjangan Infrastruktur; Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif; Kesenjangan Kapabilitas IT,0.9375,0.0625,0.75,0.875,0.9375,0.8125,0.875,0.0
RS0254,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.7610619469026548,0.1504424778761061,0.4070796460176991,0.6106194690265487,0.35398230088495575,0.7610619469026548,0.3584070796460177,0.0
RS0255,Tekanan Kapasitas,Gap Konversi Investasi — indikator relatif,Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif,0.836283185840708,0.039823008849557584,0.11946902654867253,0.20353982300884954,0.4070796460176991,0.7964601769911505,0.836283185840708,0.0
RS0256,Gap Konversi Investasi — indikator relatif,,Gap Konversi Investasi — indikator relatif,0.7945205479452055,0.29452054794520555,0.1095890410958904,0.3287671232876712,0.4383561643835616,0.7945205479452055,0.3835616438356164,0.5
RS0257,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi; Kesenjangan Infrastruktur; Tekanan Kapasitas,0.9726027397260274,0.06849315068493145,0.2808219178082192,0.7808219178082192,0.904109589041096,0.9726027397260274,0.7328767123287672,0.0
RS0258,Kesenjangan Kapabilitas IT,,Kesenjangan Kapabilitas IT,0.7567567567567568,0.16216216216216228,0.7567567567567568,0.2702702702702703,0.5,0.5945945945945945,0.4594594594594595,0.0
RS0259,Tekanan Kapasitas,Gap Konversi Investasi — indikator relatif,Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi,0.7905405405405406,0.020270270270270285,0.5540540540540541,0.5945945945945945,0.7162162162162162,0.7702702702702703,0.7905405405405406,0.0
RS0260,Kesenjangan Integrasi,Gap Konversi Investasi — indikator relatif,Kesenjangan Integrasi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur,1.0,0.125,0.5625,0.8125,0.25,0.875,0.4375,1.0
RS0261,Tidak ada bottleneck dominan,,Kesenjangan Kapabilitas IT,0.6756756756756757,0.06756756756756754,0.6756756756756757,0.6081081081081081,0.5540540540540541,0.0,0.5945945945945946,0.0
RS0262,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur; Tekanan Kapasitas,0.9527027027027027,0.03378378378378388,0.9527027027027027,0.7027027027027026,0.9189189189189189,0.8513513513513513,0.6959459459459459,0.0
RS0263,Tidak ada bottleneck dominan,,Gap Konversi Investasi — indikator relatif,0.7256637168141593,0.19469026548672563,0.47787610619469023,0.08849557522123896,0.17699115044247793,0.7256637168141593,0.5309734513274337,0.0
RS0264,Kesenjangan Infrastruktur,Kesenjangan Adopsi,Kesenjangan Infrastruktur; Kesenjangan Adopsi; Tekanan Kapasitas,0.9726027397260274,0.0,0.4246575342465754,0.9726027397260274,0.9726027397260274,0.6027397260273972,0.7945205479452055,0.5
RS0265,Tekanan Kapasitas,Kesenjangan Kapabilitas IT,Tekanan Kapasitas; Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif,0.9889380530973451,0.10398230088495564,0.8849557522123894,0.8584070796460177,0.8584070796460177,0.6725663716814159,0.9889380530973451,0.0
RS0266,Kesenjangan Kapabilitas IT,,Kesenjangan Kapabilitas IT,0.9375,0.4375,0.9375,0.25,0.3125,0.0,0.375,0.5
RS0267,Kesenjangan Adopsi,Kesenjangan Infrastruktur,Kesenjangan Adopsi; Kesenjangan Infrastruktur; Gap Konversi Investasi — indikator relatif; Tekanan Kapasitas; Kesenjangan Kapabilitas IT,0.9380530973451328,0.008849557522123908,0.7433628318584071,0.9292035398230089,0.9380530973451328,0.831858407079646,0.8185840707964602,0.0
RS0268,Tidak ada bottleneck dominan,,Gap Konversi Investasi — indikator relatif,0.6712328767123288,0.06164383561643838,0.6095890410958904,0.547945205479452,0.23287671232876717,0.6712328767123288,0.4452054794520548,0.0
RS0269,Kesenjangan Kapabilitas IT,Gap Konversi Investasi — indikator relatif,Kesenjangan Kapabilitas IT; Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi; Tekanan Kapasitas,0.9315068493150684,0.1095890410958904,0.9315068493150684,0.4657534246575342,0.726027397260274,0.821917808219178,0.6986301369863014,0.0
RS0270,Kesenjangan Adopsi,Gap Konversi Investasi — indikator relatif,Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif; Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT; Tekanan Kapasitas,0.9863013698630136,0.0,0.8493150684931507,0.8767123287671232,0.9863013698630136,0.9863013698630136,0.6643835616438356,0.0
RS0271,Tekanan Kapasitas,Gap Konversi Investasi — indikator relatif,Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif; Kesenjangan Kapabilitas IT,0.8074324324324325,0.07770270270270274,0.7027027027027026,0.6216216216216216,0.5135135135135135,0.7297297297297297,0.8074324324324325,0.5
RS0272,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur,0.7945205479452055,0.04109589041095896,0.7945205479452055,0.7534246575342466,0.4794520547945206,0.0,0.5068493150684932,0.0
RS0273,Kesenjangan Integrasi,Gap Konversi Investasi — indikator relatif,Kesenjangan Integrasi; Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi; Kesenjangan Kapabilitas IT,1.0,0.03539823008849563,0.831858407079646,0.5752212389380531,0.9380530973451328,0.9646017699115044,0.4734513274336283,1.0
RS0274,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT; Kesenjangan Adopsi,0.8287671232876712,0.06849315068493145,0.8287671232876712,0.5273972602739726,0.7602739726027398,0.5753424657534247,0.6267123287671232,0.0
RS0275,Tidak ada bottleneck dominan,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT,0.7364864864864865,0.060810810810810856,0.6756756756756757,0.7364864864864865,0.04729729729729726,0.0,0.5540540540540541,0.0
RS0276,Tekanan Kapasitas,,Tekanan Kapasitas,0.78125,0.375,0.09375,0.40625,0.40625,0.0,0.78125,0.0
